Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:30,91187,6,30
아시아나항공,06:40,87119,6,40
대한항공,07:00,114746,7,0
아시아나항공,07:55,91187,7,55
티웨이항공,07:55,97797,7,55
이스타항공,08:10,80848,8,10
대한항공,08:10,114746,8,10
아시아나항공,08:20,87119,8,20
이스타항공,08:30,86102,8,30
티웨이항공,08:45,85933,8,45
아시아나항공,08:45,87119,8,45
이스타항공,08:50,80848,8,50
이스타항공,09:05,86102,9,5
대한항공,09:10,114746,9,10
아시아나항공,09:20,87119,9,20
에어부산,09:40,84577,9,40
제주항공,09:45,96950,9,45
이스타항공,09:50,86102,9,50
아시아나항공,09:50,91187,9,50
티웨이항공,10:00,85933,10,0
대한항공,10:10,114746,10,10
아시아나항공,10:20,104068,10,20
대한항공,10:20,114746,10,20
제주항공,10:35,89323,10,35
제주항공,10:50,89323,10,50
티웨이항공,11:05,85933,11,5
대한항공,11:10,114746,11,10
티웨이항공,11:35,82543,11,35
이스타항공,11:35,85424,11,35
티웨이항공,11:40,82543,11,40
제주항공,11:40,83221,11,40
대한항공,11:40,114746,11,40
대한항공,12:00,114746,12,0
제주항공,12:05,81017,12,5
아시아나항공,12:10,87119,12,10
티웨이항공,12:15,82543,12,15
제주항공,12:20,94746,12,20
아시아나항공,12:35,91187,12,35
이스타항공,12:45,86102,12,45
대한항공,12:50,114746,12,50
이스타항공,13:00,86102,13,0
대한항공,13:00,114746,13,0
에어부산,13:10,84577,13,10
아시아나항공,13:10,91187,13,10
제주항공,13:25,93899,13,25
티웨이항공,13:30,85933,13,30
이스타항공,13:30,86102,13,30
대한항공,13:45,114746,13,45
아시아나항공,13:50,95255,13,50
아시아나항공,14:10,104068,14,10
아시아나항공,14:20,104068,14,20
대한항공,14:30,114746,14,30
이스타항공,14:45,97119,14,45
이스타항공,14:55,97119,14,55
티웨이항공,15:05,97797,15,5
대한항공,15:10,114746,15,10
대한항공,15:20,114746,15,20
대한항공,15:40,114746,15,40
티웨이항공,15:50,97797,15,50
아시아나항공,15:50,114068,15,50
아시아나항공,15:55,114068,15,55
대한항공,16:10,114746,16,10
에어부산,16:20,93051,16,20
아시아나항공,16:25,114068,16,25
아시아나항공,16:55,114068,16,55
대한항공,17:00,114746,17,0
아시아나항공,17:00,118306,17,0
대한항공,17:20,167119,17,20
아시아나항공,17:40,118306,17,40
제주항공,17:50,109831,17,50
대한항공,18:15,114746,18,15
대한항공,18:40,114746,18,40
대한항공,19:00,114746,19,0
아시아나항공,19:00,118306,19,0
아시아나항공,19:30,118306,19,30
대한항공,19:50,114746,19,50
아시아나항공,19:50,118306,19,50
대한항공,20:30,114746,20,30
대한항공,20:50,114746,20,50
아시아나항공,20:50,181865,20,50
아시아나항공,20:55,104068,20,55
대한항공,21:05,114746,21,5
