Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:30,54916,6,30
아시아나항공,06:40,54916,6,40
대한항공,07:00,98306,7,0
제주항공,07:40,39153,7,40
티웨이항공,07:55,37119,7,55
아시아나항공,07:55,54916,7,55
이스타항공,08:10,33390,8,10
아시아나항공,08:20,54916,8,20
이스타항공,08:30,34916,8,30
티웨이항공,08:45,33899,8,45
아시아나항공,08:45,55424,8,45
이스타항공,08:50,36780,8,50
이스타항공,09:05,40000,9,5
대한항공,09:10,98306,9,10
아시아나항공,09:20,55424,9,20
에어부산,09:40,38645,9,40
아시아나항공,09:40,117967,9,40
제주항공,09:45,43560,9,45
이스타항공,09:50,40000,9,50
아시아나항공,09:50,55424,9,50
티웨이항공,10:00,37119,10,0
대한항공,10:10,98306,10,10
아시아나항공,10:20,64068,10,20
제주항공,10:35,40848,10,35
제주항공,10:50,40848,10,50
티웨이항공,11:05,41356,11,5
대한항공,11:10,98306,11,10
제주항공,11:15,43560,11,15
티웨이항공,11:35,41356,11,35
이스타항공,11:35,47458,11,35
제주항공,11:40,45085,11,40
대한항공,11:40,98306,11,40
대한항공,12:00,98306,12,0
제주항공,12:05,45085,12,5
아시아나항공,12:10,60848,12,10
티웨이항공,12:15,43221,12,15
제주항공,12:20,47797,12,20
아시아나항공,12:35,64068,12,35
티웨이항공,12:45,43221,12,45
이스타항공,12:45,47458,12,45
대한항공,12:50,160339,12,50
이스타항공,13:00,47458,13,0
대한항공,13:00,98306,13,0
에어부산,13:10,46102,13,10
제주항공,13:25,52034,13,25
티웨이항공,13:30,47628,13,30
이스타항공,13:30,48814,13,30
제주항공,14:00,60509,14,0
대한항공,14:30,98306,14,30
이스타항공,14:45,55933,14,45
이스타항공,14:55,55933,14,55
제주항공,15:00,62034,15,0
티웨이항공,15:05,55763,15,5
대한항공,15:10,98306,15,10
대한항공,15:20,98306,15,20
대한항공,15:40,98306,15,40
티웨이항공,15:50,58814,15,50
아시아나항공,15:55,87119,15,55
대한항공,16:10,98306,16,10
에어부산,16:20,57289,16,20
티웨이항공,16:20,62034,16,20
제주항공,16:25,64916,16,25
아시아나항공,16:25,87119,16,25
대한항공,16:40,98306,16,40
아시아나항공,17:00,79323,17,0
대한항공,17:00,98306,17,0
티웨이항공,17:05,62034,17,5
제주항공,17:20,66102,17,20
아시아나항공,17:20,87119,17,20
이스타항공,17:35,61356,17,35
아시아나항공,17:40,87119,17,40
제주항공,17:50,66102,17,50
이스타항공,18:05,72034,18,5
대한항공,18:05,98306,18,5
대한항공,18:15,98306,18,15
이스타항공,18:25,72034,18,25
제주항공,18:40,71526,18,40
아시아나항공,19:00,91187,19,0
대한항공,19:00,98306,19,0
티웨이항공,19:25,66272,19,25
아시아나항공,19:30,87119,19,30
이스타항공,19:45,66611,19,45
아시아나항공,19:50,79323,19,50
대한항공,19:50,98306,19,50
티웨이항공,19:55,65933,19,55
에어부산,20:00,68475,20,0
제주항공,20:00,71526,20,0
아시아나항공,20:20,87119,20,20
이스타항공,20:25,78306,20,25
티웨이항공,20:30,66272,20,30
대한항공,20:30,98306,20,30
아시아나항공,20:50,64068,20,50
제주항공,20:50,66102,20,50
대한항공,20:50,98306,20,50
아시아나항공,20:55,79323,20,55
제주항공,21:05,69153,21,5
대한항공,21:05,98306,21,5
아시아나항공,21:10,60848,21,10
제주항공,21:10,62034,21,10
이스타항공,21:15,61356,21,15
제주항공,21:20,64916,21,20
