Name,depart_time,price,depart_time_hour,depart_time_minute
에어부산,06:50,54238,6,50
이스타항공,07:00,55085,7,0
에어부산,07:30,72712,7,30
제주항공,12:20,76611,12,20
에어부산,13:20,60000,13,20
아시아나항공,13:20,89662,13,20
대한항공,13:50,104746,13,50
제주항공,14:30,47119,14,30
에어부산,14:40,45424,14,40
아시아나항공,14:40,89662,14,40
에어부산,15:00,41526,15,0
아시아나항공,15:00,89662,15,0
대한항공,15:05,104746,15,5
제주항공,15:30,47119,15,30
대한항공,16:20,104746,16,20
제주항공,16:55,37628,16,55
제주항공,17:05,37628,17,5
에어부산,17:35,75933,17,35
에어부산,17:55,34068,17,55
아시아나항공,17:55,89662,17,55
대한항공,19:10,104746,19,10
제주항공,19:30,37628,19,30
