Name,depart_time,price,depart_time_hour,depart_time_minute
에어부산,06:50,97797,6,50
이스타항공,07:00,95255,7,0
대한항공,07:05,104746,7,5
에어부산,07:35,93560,7,35
대한항공,07:35,104746,7,35
에어부산,07:40,97797,7,40
제주항공,10:35,131356,10,35
에어부산,12:00,95424,12,0
대한항공,13:50,104746,13,50
제주항공,14:30,96950,14,30
에어부산,14:40,91017,14,40
아시아나항공,14:40,101017,14,40
에어부산,15:00,90000,15,0
아시아나항공,15:00,101017,15,0
대한항공,15:10,104746,15,10
제주항공,15:30,92543,15,30
에어부산,17:00,95424,17,0
아시아나항공,17:00,101017,17,0
제주항공,17:05,96950,17,5
에어부산,17:35,95424,17,35
대한항공,18:30,104746,18,30
제주항공,19:30,131356,19,30
