Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:30,55424,6,30
아시아나항공,06:40,54916,6,40
대한항공,07:00,114916,7,0
제주항공,07:40,34916,7,40
티웨이항공,07:55,28306,7,55
아시아나항공,07:55,54916,7,55
대한항공,08:00,114916,8,0
이스타항공,08:10,29662,8,10
아시아나항공,08:20,54916,8,20
티웨이항공,08:25,28306,8,25
이스타항공,08:30,29662,8,30
티웨이항공,08:45,30678,8,45
아시아나항공,08:45,50848,8,45
이스타항공,08:50,29662,8,50
이스타항공,09:10,29662,9,10
대한항공,09:10,114916,9,10
아시아나항공,09:20,54916,9,20
티웨이항공,09:35,28306,9,35
에어부산,09:40,29662,9,40
아시아나항공,09:40,117967,9,40
제주항공,09:45,56272,9,45
이스타항공,09:50,31865,9,50
아시아나항공,09:50,54916,9,50
티웨이항공,10:00,36102,10,0
대한항공,10:10,114916,10,10
아시아나항공,10:20,50848,10,20
제주항공,10:35,36611,10,35
제주항공,10:50,36611,10,50
티웨이항공,11:05,36102,11,5
대한항공,11:10,114916,11,10
제주항공,11:15,47797,11,15
이스타항공,11:35,34916,11,35
티웨이항공,11:35,36102,11,35
제주항공,11:40,36611,11,40
대한항공,11:40,114916,11,40
대한항공,12:00,114916,12,0
제주항공,12:05,39153,12,5
아시아나항공,12:10,54916,12,10
제주항공,12:20,36611,12,20
아시아나항공,12:35,55424,12,35
티웨이항공,12:45,38136,12,45
이스타항공,12:45,41356,12,45
대한항공,12:50,114916,12,50
이스타항공,13:00,38136,13,0
에어부산,13:10,40678,13,10
아시아나항공,13:10,55424,13,10
제주항공,13:25,45085,13,25
대한항공,13:25,114916,13,25
티웨이항공,13:30,44577,13,30
이스타항공,13:30,48814,13,30
제주항공,14:00,45085,14,0
대한항공,14:00,114916,14,0
아시아나항공,14:10,60848,14,10
아시아나항공,14:20,64068,14,20
대한항공,14:30,114916,14,30
이스타항공,14:45,53051,14,45
이스타항공,14:55,53051,14,55
제주항공,15:00,49323,15,0
티웨이항공,15:05,55085,15,5
대한항공,15:10,114916,15,10
이스타항공,15:35,57289,15,35
대한항공,15:40,114916,15,40
대한항공,16:10,114916,16,10
에어부산,16:20,51526,16,20
티웨이항공,16:20,80848,16,20
제주항공,16:25,66102,16,25
아시아나항공,16:25,87119,16,25
대한항공,16:40,114916,16,40
아시아나항공,16:55,64068,16,55
아시아나항공,17:00,79323,17,0
대한항공,17:00,114916,17,0
티웨이항공,17:05,62543,17,5
제주항공,17:20,66102,17,20
대한항공,17:20,114916,17,20
이스타항공,17:35,68136,17,35
아시아나항공,17:40,79323,17,40
제주항공,17:50,62034,17,50
이스타항공,18:05,79831,18,5
대한항공,18:15,167119,18,15
이스타항공,18:25,68136,18,25
제주항공,18:40,66102,18,40
아시아나항공,19:00,79323,19,0
대한항공,19:00,114916,19,0
이스타항공,19:45,68136,19,45
아시아나항공,19:50,87119,19,50
대한항공,19:50,114916,19,50
티웨이항공,19:55,70170,19,55
제주항공,20:00,69153,20,0
아시아나항공,20:20,95255,20,20
이스타항공,20:25,68136,20,25
티웨이항공,20:30,62543,20,30
대한항공,20:30,114916,20,30
제주항공,20:50,62034,20,50
아시아나항공,20:50,79323,20,50
대한항공,20:50,114916,20,50
아시아나항공,20:55,87119,20,55
티웨이항공,21:05,61017,21,5
제주항공,21:05,62034,21,5
대한항공,21:05,114916,21,5
제주항공,21:10,57797,21,10
아시아나항공,21:10,181865,21,10
이스타항공,21:15,62543,21,15
제주항공,21:20,62034,21,20
에어부산,21:20,62204,21,20
