Suseo,Dongchan,Jiji,Cheonan(Asan),Osong,Daejeon,Gimcheon(Gumi),Dongdaegu,ShinKyungju,Ulsan(Tongdosa),Busan,Gongju,Iksan,Jeong-eup,Gwangju(Songje),Naju,Mokpo
19:30,blank,blank,16:35,16:20,09:35,blank,09:35,21:30,15:45,blank,blank,blank,blank,blank,blank,blank
20:00,blank,blank,16:45,17:00,09:45,blank,09:45,22:25,16:00,blank,blank,blank,blank,blank,blank,blank
20:20,blank,blank,17:00,17:15,09:50,blank,09:50,22:30,16:35,blank,blank,blank,blank,blank,blank,blank
20:30,blank,blank,17:15,17:40,09:57,blank,09:57,blank,16:45,blank,blank,blank,blank,blank,blank,blank
20:50,blank,blank,17:20,18:00,10:00,blank,10:00,blank,17:00,blank,blank,blank,blank,blank,blank,blank
21:20,blank,blank,17:40,18:10,10:10,blank,10:10,blank,17:20,blank,blank,blank,blank,blank,blank,blank
21:20,blank,blank,17:40,18:10,10:10,blank,10:10,blank,17:20,blank,blank,blank,blank,blank,blank,blank
22:00,blank,blank,18:00,18:30,10:15,blank,10:15,blank,17:30,blank,blank,blank,blank,blank,blank,blank
22:30,blank,blank,18:40,18:40,10:30,blank,10:30,blank,17:45,blank,blank,blank,blank,blank,blank,blank
23:00,blank,blank,19:30,18:55,10:30,blank,10:30,blank,18:00,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,20:05,19:00,10:45,blank,10:45,blank,18:10,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,20:20,20:00,10:53,blank,10:53,blank,18:30,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,20:40,20:30,11:00,blank,11:00,blank,19:00,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,20:50,20:45,11:30,blank,11:30,blank,19:15,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,22:15,21:00,11:52,blank,11:52,blank,19:30,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,22:25,22:00,12:00,blank,12:00,blank,20:05,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,22:25,22:00,12:00,blank,12:00,blank,20:05,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,22:25,12:10,blank,12:10,blank,20:30,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,22:30,12:30,blank,12:30,blank,20:40,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,12:45,blank,12:45,blank,20:50,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,12:45,blank,12:45,blank,21:00,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,13:00,blank,13:00,blank,21:20,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,13:10,blank,13:10,blank,21:30,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,13:20,blank,13:20,blank,22:15,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,13:23,blank,13:23,blank,22:30,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,13:30,blank,13:30,blank,23:00,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,13:30,blank,13:30,blank,23:00,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,13:32,blank,13:32,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,13:40,blank,13:40,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,14:00,blank,14:00,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,14:05,blank,14:05,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,14:10,blank,14:10,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,14:20,blank,14:20,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,14:25,blank,14:25,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,14:40,blank,14:40,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,15:00,blank,15:00,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,15:00,blank,15:00,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,15:07,blank,15:07,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,15:10,blank,15:10,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,15:30,blank,15:30,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,15:35,blank,15:35,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,15:40,blank,15:40,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,15:44,blank,15:44,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,15:45,blank,15:45,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,15:55,blank,15:55,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,16:00,blank,16:00,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,16:00,blank,16:00,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,16:20,blank,16:15,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,16:30,blank,16:20,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,16:35,blank,16:30,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,16:45,blank,16:35,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,17:00,blank,16:45,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,17:13,blank,17:00,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,17:15,blank,17:13,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,17:20,blank,17:15,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,17:30,blank,17:20,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,17:30,blank,17:20,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,17:34,blank,17:30,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,17:40,blank,17:34,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,17:45,blank,17:40,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,18:00,blank,17:45,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,18:08,blank,18:00,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,18:10,blank,18:08,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,18:30,blank,18:10,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,18:40,blank,18:30,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,18:55,blank,18:40,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,18:55,blank,18:40,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,19:00,blank,18:55,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,19:05,blank,19:00,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,19:15,blank,19:05,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,19:30,blank,19:15,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,19:37,blank,19:22,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,19:55,blank,19:30,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,20:00,blank,19:37,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,20:05,blank,19:55,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,20:06,blank,20:00,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,20:06,blank,20:00,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,20:20,blank,20:05,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,20:30,blank,20:06,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,20:40,blank,20:20,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,20:45,blank,20:30,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,20:50,blank,20:40,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,21:00,blank,20:45,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,21:20,blank,20:50,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,21:30,blank,21:00,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,21:45,blank,21:20,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,21:45,blank,21:20,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,22:00,blank,21:30,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,22:10,blank,21:45,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,22:15,blank,22:00,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,22:25,blank,22:10,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,22:30,blank,22:15,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,23:00,blank,22:25,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,blank,blank,22:30,blank,blank,blank,blank,blank,blank,blank,blank,blank
blank,blank,blank,blank,blank,blank,blank,23:00,blank,blank,blank,blank,blank,blank,blank,blank,blank
